CustomerID,Customer_Segment,Acquisition_Date,Age,Gender,Job_Category,Annual_Income,Education_Level,Marital_Status,Household_Size,Product,Quantity,Unit_Price,Discount_Applied,Payment_Method,Revenue,Customer_Lifetime_Value,Profit_Margin,Loyalty_Score,Loyalty_Tier,Customer_Satisfaction,Purchase_Frequency,Days_Since_Last_Purchase,Newsletter_Subscribed,Support_Tickets,Email_Open_Rate,Social_Media_Engagement,Purchase_Date,Purchase_Hour,Season,Is_Weekend,Days_to_Next_Purchase,Churned,Churn_Risk_Score,Return_Rate,Payment_Delay_Days,Customer_Acquisition_Cost,Marketing_Channel,First_Purchase_Channel,Net_Revenue,Revenue_per_Unit,CLV_to_CAC_Ratio,Engagement_Score,Profitability_Score,Age_Group,Revenue_Tier,Seasonal_Factor,Purchase_Month,Purchase_Quarter,Purchase_Year,Days_Since_Acquisition,Acquisition_Month,Cohort_Index
C00072,VIP,2023-02-23,65,Male,Healthcare,25000,Bachelor,Married,2,Product_D,1,34.34,0.148,PayPal,2823,11124,0.088,29.1,Silver,2.1,3,17,1,6,0.362,0.286,2023-10-12,16,Winter,0,17,1,80.1,0.002,0,58,Referral,Store,2405.196,2823.0,191.79,0.585,4.28,60+,Premium,1.4,10,4,2023,231,2023-02,8
C00073,New,2023-04-18,41,Female,Healthcare,102057,High School,Divorced,3,Product_B,2,320.35,0.146,Bank Transfer,255,35819,0.606,17.8,Bronze,1.0,1,16,1,1,0.364,0.17,2024-04-09,9,Spring,0,17,1,89.5,0.009,8,142,Search,Online,217.76999999999998,127.5,252.25,0.551,1.09,31-45,Low,1.2,4,2,2024,357,2023-04,12
C00074,VIP,2023-02-24,65,Female,Other,109042,Bachelor,Single,2,Product_C,1,38.78,0.373,Bank Transfer,100,36482,0.142,26.2,Silver,1.0,1,3,1,0,0.657,0.036,2024-10-12,16,Summer,0,26,1,83.0,0.093,5,50,Search,Online,62.7,100.0,729.64,0.606,0.28,60+,Low,0.9,10,4,2024,596,2023-02,20
C00075,Regular,2023-10-22,18,Female,Other,82186,High School,Divorced,1,Product_D,1,31.94,0.024,Bank Transfer,2289,62014,0.519,70.3,Gold,5.0,3,26,0,0,0.397,0.107,2024-01-09,15,Spring,1,9,1,20.6,0.067,4,153,Social,Online,2234.064,2289.0,405.32,0.337,7.76,18-30,Premium,1.2,1,1,2024,79,2023-10,3
C00076,Regular,2023-09-29,54,Female,Education,46029,High School,Widowed,2,Product_B,6,50.69,0.177,Credit Card,319,7326,0.474,9.6,Bronze,1.0,11,135,0,0,0.328,0.063,2023-06-16,8,Spring,0,13,1,93.6,0.01,4,119,Social,Store,262.537,53.17,61.56,0.243,1.27,46-60,Low,1.2,6,2,2023,-105,2023-09,-3
C00077,Regular,2023-06-12,43,Male,IT,40332,Bachelor,Married,3,Product_B,2,42.67,0.28,Digital Wallet,2810,21879,0.526,30.8,Silver,3.2,3,10,1,1,0.079,0.131,2024-01-15,11,Fall,0,43,1,78.2,0.119,6,50,Email,Online,2023.1999999999998,1405.0,437.58,0.458,29.56,31-45,Premium,1.1,1,1,2024,217,2023-06,7
C00078,Regular,2023-10-22,37,Female,IT,43394,High School,Married,1,Product_A,1,12.95,0.189,Bank Transfer,112,8336,0.199,10.1,Bronze,1.7,2,29,1,2,0.25,0.531,2023-12-30,13,Summer,0,26,1,93.5,0.091,3,76,Referral,App,90.832,112.0,109.68,0.618,0.29,31-45,Low,0.9,12,4,2023,69,2023-10,2
C00079,New,2023-07-13,43,Male,Retail,95909,High School,Married,5,Product_E,2,78.94,0.147,PayPal,3183,55345,0.52,74.8,Gold,4.8,9,22,0,2,0.193,0.009,2023-08-03,18,Summer,0,21,0,16.1,0.019,1,78,Search,Store,2715.099,1591.5,709.55,0.249,21.22,31-45,Premium,0.9,8,3,2023,21,2023-07,1
C00080,Regular,2023-09-12,18,Female,Healthcare,84618,PhD,Divorced,1,Product_B,1,135.48,0.055,PayPal,428,4577,0.793,8.8,Bronze,1.0,3,23,1,2,0.026,0.017,2024-11-17,5,Fall,0,106,1,94.0,0.114,0,50,Referral,Store,404.46,428.0,91.54,0.4,6.79,18-30,Medium,1.1,11,4,2024,432,2023-09,14
C00081,Regular,2023-02-04,38,Female,Finance,25000,Bachelor,Single,1,Product_A,4,11.64,0.134,PayPal,2682,28321,0.737,61.2,Gold,5.0,6,83,1,2,0.126,0.02,2023-10-01,16,Winter,1,119,0,32.2,0.104,6,104,Search,Online,2322.612,670.5,272.32,0.398,19.01,31-45,Premium,1.4,10,4,2023,239,2023-02,8
C00082,New,2023-09-26,47,Male,Finance,72179,Bachelor,Single,1,Product_A,4,72.53,0.268,Credit Card,720,25093,0.214,33.9,Silver,3.3,7,22,0,1,0.331,0.109,2024-12-19,20,Fall,0,2,1,74.5,0.047,1,126,Search,Store,527.04,180.0,199.15,0.32,1.22,46-60,Medium,1.1,12,4,2024,450,2023-09,15
C00083,Regular,2023-04-23,64,Male,Manufacturing,25000,PhD,Single,1,Product_B,1,38.08,0.33,PayPal,924,13023,0.192,41.7,Silver,3.0,1,40,0,1,0.347,0.147,2024-11-30,11,Summer,1,49,1,63.6,0.102,7,277,Referral,Online,619.0799999999999,924.0,47.01,0.326,0.64,60+,Medium,0.9,11,4,2024,587,2023-04,19
C00084,New,2023-03-15,34,Male,Finance,26892,Bachelor,Married,3,Product_E,3,127.9,0.128,PayPal,1015,4993,0.539,32.2,Silver,1.1,2,31,0,0,0.142,0.026,2024-10-25,10,Winter,0,23,1,76.6,0.023,0,61,Search,Online,885.08,338.33,81.85,0.233,8.97,31-45,High,1.4,10,4,2024,590,2023-03,19
C00085,Regular,2023-02-25,29,Female,Healthcare,25000,High School,Widowed,2,Product_D,1,98.61,0.481,Bank Transfer,1054,13092,0.326,41.3,Silver,2.1,2,21,1,2,0.323,0.005,2023-03-15,12,Fall,0,64,0,64.1,0.011,4,167,Search,Online,547.0260000000001,1054.0,78.4,0.487,2.06,18-30,High,1.1,3,1,2023,18,2023-02,1
C00086,Regular,2023-04-13,34,Female,Healthcare,111402,High School,Single,2,Product_D,1,164.61,0.159,Bank Transfer,526,45562,0.475,44.3,Silver,2.5,2,0,1,0,0.279,0.09,2024-09-15,18,Winter,0,18,1,59.4,0.051,7,82,Search,Online,442.366,526.0,555.63,0.511,3.05,31-45,Medium,1.4,9,3,2024,521,2023-04,17
C00087,Regular,2023-01-07,55,Male,Healthcare,25000,Bachelor,Married,2,Product_B,1,111.28,0.168,Credit Card,2114,3957,0.159,18.4,Bronze,2.9,1,5,0,0,0.535,0.153,2024-10-12,14,Winter,1,180,0,89.1,0.006,4,50,Search,Online,1758.848,2114.0,79.14,0.404,6.72,46-60,Premium,1.4,10,4,2024,644,2023-01,21
C00088,Regular,2023-06-29,46,Male,IT,25000,Bachelor,Married,2,Product_C,6,10.0,0.284,Digital Wallet,1360,24511,0.514,50.0,Gold,3.2,11,150,0,1,0.071,0.089,2023-06-25,11,Winter,1,1,0,49.9,0.027,2,50,Email,Online,973.76,226.67,490.22,0.166,13.98,46-60,High,1.4,6,2,2023,-4,2023-06,0
C00089,VIP,2023-05-31,34,Male,Healthcare,25292,Bachelor,Single,2,Product_B,1,94.01,0.119,Bank Transfer,4418,11210,0.51,26.4,Silver,2.8,4,21,0,0,0.42,0.068,2024-06-30,16,Summer,0,37,1,82.9,0.018,0,266,Search,Online,3892.258,4418.0,42.14,0.335,8.47,31-45,Premium,0.9,6,2,2024,396,2023-05,13
C00090,Regular,2023-03-06,49,Male,Education,166329,Master,Single,2,Product_E,1,22.83,0.429,PayPal,881,34293,0.285,12.8,Bronze,1.0,4,12,0,0,0.143,0.186,2023-09-08,7,Fall,1,46,1,92.3,0.033,4,74,Direct,Store,503.05099999999993,881.0,463.42,0.292,3.39,46-60,Medium,1.1,9,3,2023,186,2023-03,6
C00091,Regular,2023-12-05,43,Female,Finance,34160,Master,Widowed,4,Product_D,3,192.6,0.058,Credit Card,856,8278,0.615,32.5,Silver,2.7,2,4,0,0,0.669,0.212,2023-06-17,8,Summer,0,66,1,76.3,0.013,3,120,Search,Online,806.352,285.33,68.98,0.462,4.39,31-45,Medium,0.9,6,2,2023,-171,2023-12,-6
C00092,New,2023-10-05,56,Male,Finance,31036,Master,Married,4,Product_C,3,60.25,0.319,PayPal,340,4155,0.759,24.0,Bronze,1.6,5,1,1,0,0.632,0.211,2024-04-18,13,Fall,1,21,1,85.0,0.001,0,114,Search,Store,231.54000000000002,113.33,36.45,0.652,2.26,46-60,Low,1.1,4,2,2024,196,2023-10,6
C00093,VIP,2023-11-23,31,Female,IT,95620,High School,Single,2,Product_A,1,99.16,0.113,PayPal,560,6712,0.604,5.1,Bronze,1.0,5,12,1,5,0.345,0.471,2024-01-24,17,Spring,0,33,1,95.2,0.0,4,50,Search,Online,496.72,560.0,134.24,0.638,6.76,31-45,Medium,1.2,1,1,2024,62,2023-11,2
C00094,Regular,2023-05-10,37,Male,IT,50848,High School,Single,4,Product_D,1,19.56,0.094,Credit Card,296,9221,0.096,10.3,Bronze,1.0,1,5,0,0,0.141,0.146,2023-10-04,15,Winter,0,10,1,93.4,0.062,2,119,Referral,Store,268.176,296.0,77.49,0.283,0.24,31-45,Low,1.4,10,4,2023,147,2023-05,5
C00095,New,2023-12-02,36,Male,Education,83040,High School,Widowed,1,Product_D,2,50.57,0.219,Credit Card,375,1571,0.354,3.7,Bronze,1.0,12,21,0,0,0.18,0.357,2024-10-17,14,Winter,0,11,1,95.6,0.183,1,115,Social,Online,292.875,187.5,13.66,0.35,1.15,31-45,Low,1.4,10,4,2024,320,2023-12,10
C00096,VIP,2023-12-30,20,Male,Manufacturing,25000,Bachelor,Widowed,3,Product_D,1,108.57,0.579,PayPal,2442,9477,0.467,21.0,Bronze,2.8,12,104,1,3,0.225,0.417,2024-12-05,14,Fall,1,10,1,87.3,0.01,23,242,Search,Store,1028.082,2442.0,39.16,0.536,4.71,18-30,Premium,1.1,12,4,2024,341,2023-12,12
C00097,New,2023-03-31,46,Male,Finance,29316,Bachelor,Single,4,Product_A,2,52.17,0.242,Bank Transfer,2397,13221,0.077,37.7,Silver,3.1,3,24,1,1,0.226,0.113,2024-07-24,11,Fall,1,45,1,69.5,0.003,2,50,Search,Store,1816.926,1198.5,264.42,0.489,3.69,46-60,Premium,1.1,7,3,2024,481,2023-03,16
C00098,Regular,2023-07-03,45,Female,Retail,115665,High School,Single,2,Product_C,1,37.66,0.101,PayPal,5098,85498,0.55,50.6,Gold,5.0,8,0,0,0,0.434,0.016,2023-08-13,20,Spring,1,6,0,49.1,0.052,7,146,Search,Phone,4583.102,5098.0,585.6,0.335,19.2,31-45,Premium,1.2,8,3,2023,41,2023-07,1
C00099,VIP,2023-11-19,42,Female,Healthcare,123241,Bachelor,Married,1,Product_D,1,115.49,0.145,PayPal,2048,17669,0.572,27.4,Silver,2.3,2,24,1,0,0.202,0.063,2024-12-02,9,Fall,1,1,1,81.9,0.061,10,84,Search,Online,1751.04,2048.0,210.35,0.466,13.95,31-45,Premium,1.1,12,4,2024,379,2023-11,13
C00100,VIP,2023-02-04,38,Female,IT,110048,High School,Married,4,Product_A,4,104.97,0.134,Digital Wallet,1734,54349,0.393,28.2,Silver,2.5,10,17,1,1,0.11,0.133,2023-11-29,20,Winter,0,19,1,81.1,0.04,9,77,Email,Online,1501.644,433.5,705.83,0.464,8.85,31-45,High,1.4,11,4,2023,298,2023-02,9
C00101,VIP,2023-02-23,20,Male,Healthcare,58183,Master,Married,6,Product_B,3,46.29,0.033,Credit Card,10000,48956,0.348,54.6,Gold,5.0,1,29,0,0,0.167,0.142,2023-02-27,15,Summer,1,20,0,42.4,0.14,3,50,Social,Phone,9670.0,3333.33,979.12,0.277,69.6,18-30,Premium,0.9,2,1,2023,4,2023-02,0
C00102,New,2023-02-14,35,Female,Retail,53578,Master,Married,1,Product_C,1,75.04,0.158,Credit Card,530,5081,0.193,9.9,Bronze,1.0,1,39,0,2,0.379,0.001,2023-08-23,10,Spring,1,59,0,93.5,0.009,9,69,Search,Online,446.26,530.0,73.64,0.293,1.48,31-45,Medium,1.2,8,3,2023,190,2023-02,6
C00103,New,2023-10-26,36,Male,Retail,38555,Master,Married,3,Product_E,3,45.3,0.264,Bank Transfer,199,13140,0.45,18.0,Bronze,1.5,5,0,1,0,0.694,0.132,2023-02-02,12,Fall,0,10,1,89.4,0.023,0,50,Direct,Store,146.464,66.33,262.8,0.648,1.79,31-45,Low,1.1,2,1,2023,-266,2023-10,-8
C00104,New,2023-12-02,29,Female,Other,56540,High School,Single,2,Product_A,4,99.02,0.166,Bank Transfer,320,30982,0.155,27.8,Silver,1.0,6,33,1,0,0.05,0.144,2023-11-20,5,Spring,0,10,1,81.5,0.051,4,260,Social,App,266.88,80.0,119.16,0.44,0.19,18-30,Low,1.2,11,4,2023,-12,2023-12,-1
C00105,VIP,2023-01-22,39,Female,Retail,65238,Bachelor,Married,5,Product_C,2,158.53,0.15,Credit Card,10000,34472,0.16,53.7,Gold,5.0,12,5,1,1,0.442,0.16,2024-02-15,14,Winter,0,103,1,43.9,0.034,13,70,Search,Online,8500.0,5000.0,492.46,0.578,22.86,31-45,Premium,1.4,2,1,2024,389,2023-01,13
C00106,New,2023-04-11,48,Male,Manufacturing,89026,PhD,Single,2,Product_C,3,71.61,0.166,Bank Transfer,904,25306,0.603,33.1,Silver,1.2,6,4,0,0,0.211,0.086,2023-10-02,13,Spring,0,38,0,75.5,0.007,5,126,Email,Online,753.9359999999999,301.33,200.84,0.287,4.33,46-60,Medium,1.2,10,4,2023,174,2023-04,6
C00107,VIP,2023-06-30,70,Non-binary,IT,57327,Bachelor,Divorced,4,Product_A,2,82.85,0.336,Credit Card,1759,4149,0.582,13.5,Bronze,1.7,4,42,0,0,0.433,0.39,2023-03-09,16,Spring,0,45,1,91.9,0.067,9,143,Search,Online,1167.9759999999999,879.5,29.01,0.424,7.16,60+,High,1.2,3,1,2023,-113,2023-06,-3
C00108,VIP,2023-11-04,44,Male,IT,25000,High School,Married,2,Product_B,1,83.79,0.517,Bank Transfer,3157,2681,0.602,19.6,Bronze,3.0,11,130,0,5,0.31,0.405,2023-08-05,19,Spring,0,75,1,88.4,0.089,8,285,Referral,App,1524.831,3157.0,9.41,0.343,6.67,31-45,Premium,1.2,8,3,2023,-91,2023-11,-3
C00109,New,2023-06-03,45,Non-binary,Finance,40284,Bachelor,Married,2,Product_A,2,75.43,0.364,PayPal,1084,13882,0.613,40.3,Silver,1.5,3,2,1,4,0.472,0.332,2024-08-03,16,Fall,0,43,1,65.6,0.022,0,50,Search,Online,689.424,542.0,277.64,0.64,13.29,31-45,High,1.1,8,3,2024,427,2023-06,14
C00110,VIP,2023-01-08,40,Female,Healthcare,25000,High School,Single,2,Product_C,1,25.29,0.238,Credit Card,1818,3028,0.786,14.3,Bronze,1.3,8,32,0,0,0.158,0.041,2023-11-19,15,Fall,0,34,1,91.5,0.07,3,91,Search,Store,1385.316,1818.0,33.27,0.242,15.7,31-45,High,1.1,11,4,2023,315,2023-01,10
C00111,Regular,2023-10-23,18,Female,Healthcare,129035,Bachelor,Single,3,Product_A,5,45.98,0.417,PayPal,1509,21309,0.306,20.1,Bronze,1.9,6,5,1,1,0.473,0.207,2023-08-06,13,Spring,0,101,1,88.0,0.17,7,123,Email,Store,879.747,301.8,173.24,0.601,3.75,18-30,High,1.2,8,3,2023,-78,2023-10,-2
C00112,Regular,2023-05-31,41,Male,IT,25000,Bachelor,Married,3,Product_E,1,46.92,0.135,PayPal,266,3592,0.384,8.6,Bronze,1.0,12,10,0,1,0.035,0.214,2024-11-02,14,Spring,0,2,1,94.1,0.017,5,76,Direct,Online,230.09,266.0,47.26,0.269,1.34,31-45,Low,1.2,11,4,2024,521,2023-05,18
C00113,Regular,2023-03-27,42,Female,Education,116339,High School,Single,3,Product_B,3,93.24,0.074,Credit Card,3101,43289,0.428,40.1,Silver,3.6,5,33,1,0,0.299,0.371,2024-05-26,12,Fall,0,33,1,65.9,0.045,14,64,Search,Phone,2871.5260000000003,1033.67,676.39,0.583,20.74,31-45,Premium,1.1,5,2,2024,426,2023-03,14
C00114,Regular,2023-12-05,78,Female,Retail,58792,High School,Single,4,Product_C,4,191.88,0.252,Credit Card,2417,23294,0.349,28.6,Silver,2.6,7,35,1,0,0.451,0.259,2024-02-10,11,Fall,1,17,0,80.7,0.001,3,50,Search,Online,1807.916,604.25,465.88,0.594,16.87,60+,Premium,1.1,2,1,2024,67,2023-12,2
C00115,New,2023-10-23,39,Male,Other,69689,High School,Married,1,Product_E,1,88.18,0.413,Bank Transfer,162,6733,0.138,9.7,Bronze,1.0,1,24,0,2,0.451,0.382,2024-10-20,11,Fall,0,34,1,93.6,0.021,1,50,Email,Store,95.094,162.0,134.66,0.437,0.45,31-45,Low,1.1,10,4,2024,363,2023-10,12
C00116,Regular,2023-05-25,46,Male,Education,69750,Bachelor,Single,5,Product_B,2,32.55,0.145,PayPal,137,1756,0.34,4.2,Bronze,1.0,4,3,0,1,0.342,0.212,2024-04-14,12,Summer,0,2,1,95.5,0.01,1,56,Email,App,117.13499999999999,68.5,31.36,0.365,0.83,46-60,Low,0.9,4,2,2024,325,2023-05,11
C00117,New,2023-02-02,41,Female,IT,37276,PhD,Married,3,Product_A,1,31.21,0.138,Credit Card,771,21245,0.649,35.8,Silver,2.8,1,48,1,0,0.636,0.164,2023-05-27,11,Summer,1,21,1,72.0,0.18,0,114,Social,Store,664.602,771.0,186.36,0.614,4.39,31-45,Medium,0.9,5,2,2023,114,2023-02,3
C00118,Regular,2023-04-03,24,Female,Other,25000,Bachelor,Married,2,Product_C,1,23.25,0.149,PayPal,10000,9707,0.064,73.7,Gold,5.0,4,102,0,1,0.769,0.371,2023-09-29,14,Winter,0,5,1,17.1,0.043,4,79,Email,App,8510.0,10000.0,122.87,0.486,8.1,18-30,Premium,1.4,9,3,2023,179,2023-04,5
C00119,New,2023-06-10,59,Female,Healthcare,69950,High School,Married,1,Product_E,1,18.68,0.238,Bank Transfer,259,18414,0.7,14.7,Bronze,1.0,1,33,1,1,0.118,0.055,2023-05-23,15,Spring,0,10,0,91.3,0.017,1,50,Email,App,197.358,259.0,368.28,0.434,3.63,46-60,Low,1.2,5,2,2023,-18,2023-06,-1
C00120,New,2023-10-17,53,Male,Other,82168,Bachelor,Widowed,1,Product_B,2,10.0,0.08,Credit Card,2206,20513,0.004,43.9,Silver,3.3,5,38,1,3,0.631,0.327,2023-09-10,14,Summer,0,60,1,60.0,0.038,0,50,Referral,Online,2029.52,1103.0,410.26,0.667,0.18,46-60,Premium,0.9,9,3,2023,-37,2023-10,-1
C00121,Regular,2023-08-18,53,Female,Manufacturing,41341,Master,Widowed,2,Product_E,2,44.27,0.219,Credit Card,619,11778,0.272,23.5,Bronze,1.5,10,34,1,2,0.565,0.336,2024-07-28,16,Summer,0,62,0,85.4,0.053,3,50,Referral,App,483.439,309.5,235.56,0.652,3.37,46-60,Medium,0.9,7,3,2024,345,2023-08,11
C00122,New,2023-11-15,28,Male,Education,45929,PhD,Divorced,3,Product_C,4,73.07,0.602,Credit Card,545,3761,0.42,13.5,Bronze,1.0,3,4,1,1,0.245,0.068,2024-07-05,7,Spring,0,26,1,92.0,0.01,4,188,Search,Online,216.91000000000003,136.25,20.01,0.492,1.22,18-30,Medium,1.2,7,3,2024,233,2023-11,8
C00123,New,2023-11-16,63,Female,Healthcare,32170,Bachelor,Married,3,Product_B,1,30.72,0.103,Credit Card,840,11661,0.31,27.2,Silver,1.9,1,7,0,0,0.419,0.351,2023-09-27,14,Fall,0,168,1,82.0,0.081,3,79,Direct,Online,753.48,840.0,147.61,0.427,3.3,60+,Medium,1.1,9,3,2023,-50,2023-11,-2
C00124,VIP,2023-10-29,20,Female,Healthcare,25000,High School,Divorced,3,Product_D,1,50.75,0.069,PayPal,1380,3605,0.181,15.3,Bronze,1.0,13,37,1,1,0.789,0.015,2024-08-21,21,Summer,0,39,1,91.0,0.084,5,98,Social,Store,1284.78,1380.0,36.79,0.621,2.55,18-30,High,0.9,8,3,2024,297,2023-10,10
C00125,VIP,2023-01-19,50,Female,Manufacturing,37505,Master,Married,2,Product_C,8,23.11,0.094,PayPal,929,9401,0.575,17.6,Bronze,1.9,2,35,1,0,0.422,0.488,2024-03-14,3,Winter,0,9,1,89.7,0.021,2,169,Referral,Store,841.674,116.12,55.63,0.654,3.16,46-60,Medium,1.4,3,1,2024,420,2023-01,14
C00126,VIP,2023-12-16,74,Female,Manufacturing,175890,High School,Married,2,Product_B,1,99.3,0.101,Bank Transfer,1296,19241,0.465,6.2,Bronze,1.0,2,2,1,0,0.103,0.2,2024-08-20,7,Spring,0,53,1,94.9,0.127,1,57,Search,Store,1165.104,1296.0,337.56,0.49,10.57,60+,High,1.2,8,3,2024,248,2023-12,8
C00127,New,2023-04-27,27,Male,Retail,145970,Bachelor,Married,3,Product_A,1,42.42,0.184,PayPal,1314,58525,0.314,25.5,Silver,2.3,1,50,0,0,0.679,0.074,2024-02-13,10,Winter,1,27,1,83.6,0.062,1,120,Email,Online,1072.2240000000002,1314.0,487.71,0.399,3.44,18-30,High,1.4,2,1,2024,292,2023-04,10
C00128,VIP,2023-03-13,33,Female,Education,58430,Bachelor,Divorced,2,Product_D,2,225.34,0.092,Bank Transfer,8226,23186,0.265,59.1,Gold,5.0,4,29,1,1,0.257,0.082,2024-01-06,11,Fall,0,164,0,35.2,0.002,0,50,Social,Store,7469.2080000000005,4113.0,463.72,0.486,43.6,31-45,Premium,1.1,1,1,2024,299,2023-03,10
C00129,VIP,2023-05-07,43,Male,IT,139596,PhD,Single,3,Product_B,2,20.47,0.251,PayPal,1141,50730,0.707,21.6,Bronze,1.4,3,13,0,0,0.542,0.177,2023-08-13,18,Summer,0,7,1,86.9,0.027,3,99,Email,Online,854.609,570.5,512.42,0.409,8.15,31-45,High,0.9,8,3,2023,98,2023-05,3
C00130,Regular,2023-10-13,34,Male,Retail,41705,Master,Married,1,Product_D,4,144.65,0.031,PayPal,1479,30477,0.243,40.8,Silver,2.9,3,24,1,0,0.316,0.092,2023-05-22,7,Winter,0,57,0,64.8,0.014,12,168,Social,Online,1433.151,369.75,181.41,0.509,2.14,31-45,High,1.4,5,2,2023,-144,2023-10,-5
C00131,VIP,2023-10-05,18,Female,Retail,79201,Master,Married,1,Product_B,1,12.38,0.144,Credit Card,2040,8938,0.198,10.2,Bronze,1.3,12,28,0,0,0.397,0.028,2024-06-05,11,Winter,1,42,1,93.4,0.14,14,50,Referral,Online,1746.24,2040.0,178.76,0.312,8.08,18-30,Premium,1.4,6,2,2024,244,2023-10,8
C00132,Regular,2023-12-30,43,Male,Retail,25000,Bachelor,Single,2,Product_A,3,17.24,0.294,Bank Transfer,100,1272,0.349,7.0,Bronze,1.0,14,3,0,3,0.302,0.266,2024-05-20,15,Summer,0,50,1,94.6,0.025,6,185,Email,Store,70.6,33.33,6.88,0.369,0.19,31-45,Low,0.9,5,2,2024,142,2023-12,5
C00133,Regular,2023-08-18,26,Male,Finance,72196,High School,Single,6,Product_B,3,56.32,0.12,Credit Card,1373,9310,0.541,12.6,Bronze,1.0,9,2,0,0,0.538,0.241,2023-04-04,12,Winter,0,38,1,92.4,0.137,18,50,Social,Online,1208.24,457.67,186.2,0.433,14.86,18-30,High,1.4,4,2,2023,-136,2023-08,-4
C00134,Regular,2023-12-14,49,Female,Manufacturing,67012,PhD,Single,2,Product_C,2,21.28,0.26,Credit Card,2843,19231,0.374,24.5,Bronze,2.8,1,6,0,1,0.488,0.172,2023-02-18,16,Winter,0,115,1,84.6,0.011,18,189,Email,Online,2103.82,1421.5,101.75,0.395,5.63,46-60,Premium,1.4,2,1,2023,-299,2023-12,-10
C00135,Regular,2023-08-03,28,Female,Healthcare,25000,High School,Married,3,Product_C,1,87.57,0.364,PayPal,749,6988,0.285,18.9,Bronze,1.4,3,45,1,1,0.125,0.178,2023-04-23,19,Spring,1,49,0,88.8,0.064,2,96,Referral,Online,476.36400000000003,749.0,72.79,0.466,2.22,18-30,Medium,1.2,4,2,2023,-102,2023-08,-4
C00136,Regular,2023-08-28,65,Male,Retail,85448,High School,Married,3,Product_E,1,90.97,0.143,Credit Card,257,15205,0.779,14.3,Bronze,1.4,11,17,1,1,0.651,0.57,2023-06-06,19,Fall,0,69,1,91.5,0.039,0,50,Referral,Online,220.249,257.0,304.1,0.757,4.0,60+,Low,1.1,6,2,2023,-83,2023-08,-2
C00137,New,2023-07-19,30,Female,Retail,41923,High School,Single,2,Product_B,2,20.41,0.226,Credit Card,134,8615,0.057,33.0,Silver,2.6,7,29,0,1,0.085,0.344,2024-10-04,17,Summer,0,43,0,75.6,0.012,4,57,Direct,Online,103.71600000000001,67.0,151.14,0.313,0.13,18-30,Low,0.9,10,4,2024,443,2023-07,15
C00138,VIP,2023-08-09,37,Male,Manufacturing,25000,High School,Married,1,Product_C,1,88.6,0.256,Digital Wallet,2132,15511,0.749,34.7,Silver,3.2,4,16,1,0,0.606,0.23,2023-06-13,15,Fall,0,49,0,73.4,0.035,1,182,Social,Online,1586.208,2132.0,85.23,0.642,8.77,31-45,Premium,1.1,6,2,2023,-57,2023-08,-2
C00139,VIP,2023-01-19,54,Female,Education,25000,High School,Married,2,Product_E,2,35.91,0.133,Credit Card,1665,6005,0.668,28.6,Silver,1.7,1,65,1,0,0.189,0.144,2024-11-27,20,Winter,1,9,1,80.7,0.104,2,50,Referral,Online,1443.555,832.5,120.1,0.464,22.24,46-60,High,1.4,11,4,2024,678,2023-01,22
C00140,New,2023-11-20,23,Male,Healthcare,33137,Master,Married,5,Product_A,2,53.84,0.037,Bank Transfer,3083,8584,0.325,36.3,Silver,3.2,6,7,0,0,0.674,0.467,2024-03-08,21,Winter,0,95,1,71.4,0.062,1,177,Search,Phone,2968.929,1541.5,48.5,0.538,5.66,18-30,Premium,1.4,3,1,2024,109,2023-11,4
C00141,Regular,2023-07-18,45,Male,Education,25000,High School,Single,1,Product_B,4,27.49,0.304,Credit Card,100,3149,0.127,9.3,Bronze,1.0,2,15,1,4,0.672,0.465,2024-09-02,10,Fall,0,58,1,93.8,0.2,10,50,Social,Store,69.6,25.0,62.98,0.733,0.25,31-45,Low,1.1,9,3,2024,412,2023-07,14
C00142,Regular,2023-03-26,61,Female,Education,100227,Bachelor,Single,3,Product_B,1,27.05,0.089,PayPal,1011,55369,0.198,42.2,Silver,2.2,7,1,1,0,0.396,0.37,2023-03-07,13,Fall,1,34,0,62.7,0.063,1,175,Social,Store,921.0210000000001,1011.0,316.39,0.629,1.14,60+,High,1.1,3,1,2023,-19,2023-03,0
C00143,VIP,2023-09-26,18,Non-binary,Other,44063,High School,Single,2,Product_A,4,25.67,0.062,Credit Card,5654,16783,0.415,29.3,Silver,4.5,11,1,1,4,0.029,0.173,2024-01-30,13,Spring,0,33,1,79.9,0.017,3,186,Direct,Online,5303.451999999999,1413.5,90.23,0.46,12.62,18-30,Premium,1.2,1,1,2024,126,2023-09,4
C00144,New,2023-10-23,44,Male,Healthcare,35352,High School,Married,3,Product_C,1,51.09,0.376,Credit Card,409,3422,0.529,11.2,Bronze,1.0,1,34,1,0,0.301,0.094,2024-01-26,5,Spring,1,85,1,93.0,0.04,14,138,Search,Online,255.216,409.0,24.8,0.5,1.57,31-45,Low,1.2,1,1,2024,95,2023-10,3
C00145,Regular,2023-06-13,45,Male,IT,35036,Master,Married,1,Product_A,5,35.3,0.158,Credit Card,122,8124,0.121,18.8,Bronze,1.2,7,26,1,0,0.227,0.025,2024-09-02,11,Spring,0,20,1,88.9,0.034,4,50,Referral,Store,102.72399999999999,24.4,162.48,0.461,0.3,31-45,Low,1.2,9,3,2024,447,2023-06,15
